cv_0;pa;lon;lat;B_CAL_X;B_CV_Max;B_CV_Min;B_Light_Max;B_Light_Min;B_SAL_Max;B_SAL_Min;B_T_Max;B_T_Min
5;1;-39.6818837;-19.73944036;6.094827175;0.085241184;0.249942705;0.6460374;8.477357864;37.13571167;36.57590866;25.30897141;21.6091156
4;1;-39.68248444;-19.74913321;6.0944767;0.091153756;0.242835253;0.585427523;8.257710457;37.06208801;36.51413727;24.81819725;21.18629074
1;1;-39.68262814;-19.75134777;6.094301701;0.094110042;0.239281535;0.555122554;8.14788723;37.02527618;36.48324966;24.57281113;20.97487831
4;1;-39.68289873;-19.75547784;6.094126225;0.097066335;0.235727802;0.524817586;8.038063049;36.98846817;36.45236206;24.327425;20.76346588
2;1;-39.68347155;-19.76465308;5.766644955;0.099481292;0.237551525;0.471171081;7.82681942;36.98997879;36.45371628;24.3297348;20.77003288
2;1;-39.68364195;-19.76743538;5.766793728;0.102249004;0.234714046;0.438337654;7.706688881;36.95867538;36.42744827;24.11911201;20.58968925
3;1;-39.68435499;-19.77832924;5.767090321;0.107784435;0.229039073;0.372670799;7.466427326;36.89606857;36.37491226;23.69786644;20.22900391
3;1;-39.68452699;-19.78127491;5.767238617;0.110552147;0.226201594;0.339837372;7.346296787;36.86476517;36.34864426;23.48724365;20.04866028
2;1;-39.68472772;-19.78435122;5.76738739;0.113319859;0.223364115;0.307003945;7.226166248;36.83346176;36.32237244;23.27662086;19.86831665
5;1;-39.68498159;-19.78833387;5.767535686;0.116087571;0.220526621;0.274170518;7.106035233;36.80215836;36.29610443;23.06599808;19.68797302
2;1;-39.68525239;-19.79258898;5.767683983;0.119043037;0.214047641;0.262151152;7.045154572;36.74139786;36.24504089;22.6239872;19.30771255
3;1;-39.68563552;-19.79856898;5.767832279;0.122186266;0.203927159;0.270945847;7.043523312;36.65118408;36.16918182;21.95059204;18.72753334
5;1;-39.68603616;-19.80472729;5.768129349;0.128472716;0.183686212;0.288535267;7.040261269;36.4707489;36.01746368;20.60379791;17.567173
3;1;-39.68628992;-19.80902168;5.768277645;0.131615952;0.17356573;0.297329962;7.038630009;36.38053131;35.9416008;19.93040276;16.98699379
2;1;-39.68695267;-19.81903552;5.768574238;0.137902394;0.153324768;0.314919382;7.035367489;36.20009613;35.78988266;18.58360863;15.82663345
3;1;-39.68706144;-19.82088376;5.768722534;0.14104563;0.143204287;0.323714077;7.033736706;36.10988235;35.71402359;17.91021347;15.24645424
2;1;-39.68734727;-19.82529124;5.768871307;0.144188851;0.133083805;0.332508773;7.032105446;36.01966476;35.63816452;17.23681641;14.66627407
1;1;-39.68752717;-19.82804592;5.768818855;0.142407537;0.140481994;0.331901997;7.04827261;36.09893799;35.70466995;17.82092476;15.16423225
2;1;-39.68763769;-19.82998615;5.768967152;0.145896897;0.129633442;0.341739595;7.055436611;36.00499725;35.62567902;17.13165283;14.56836033
2;1;-39.68788794;-19.83375118;5.769115448;0.149386242;0.118784897;0.351577222;7.062601089;35.91105652;35.54668427;16.44238091;13.9724884
3;1;-39.6916062;-19.89162827;5.05492115;0.172938794;0.016842764;0.462881356;6.721129417;34.93405914;34.72505188;8.793268204;7.443757057
1;1;-39.69613968;-19.90226033;5.053991795;0.169176027;0.017041156;0.516490042;6.729367256;34.90655136;34.7014389;8.401382446;7.133978844
1;1;-39.69871439;-19.90554577;4.889701366;0.166444138;0.017543718;0.523979545;6.631533146;34.87809753;34.67747498;8.048151016;6.855098724
2;1;-39.70094601;-19.90769576;5.30384922;0.168680385;0.017254731;0.544330537;6.820753098;34.89842987;34.69437408;8.304754257;7.056739807
2;1;-39.70223408;-19.90904792;5.303853989;0.165953457;0.01784871;0.553015292;6.732506275;34.86783218;34.66859818;7.932197571;6.762412071
4;1;-39.70466749;-19.91186936;5.771578789;0.168194652;0.017651137;0.574561477;6.931313992;34.88602066;34.68368912;8.169474602;6.948605537
5;1;-39.70593468;-19.91345291;5.771727562;0.165472686;0.018336529;0.584441483;6.852654457;34.8532753;34.65610123;7.777593136;6.638830185
2;1;-39.70862162;-19.91675131;6.087521076;0.163159281;0.025726624;0.591712713;6.839349747;34.89103317;34.6820755;7.911590099;6.774851799
4;1;-39.71225219;-19.92122782;6.087346077;0.160553902;0.026388874;0.601919651;6.766541958;34.85801315;34.65371323;7.516579151;6.461758137
5;1;-39.71292765;-19.92356279;6.220790386;0.15934822;0.039675325;0.5722242;6.68138504;34.98672867;34.74961853;8.382777214;7.206864357
4;1;-39.71424933;-19.92511443;6.220586777;0.156971112;0.040199872;0.581889987;6.610693455;34.95529938;34.72151184;8.000832558;6.902580738
1;1;-39.71677175;-19.92680489;6.087236404;0.15599367;0.053348623;0.551653326;6.527652264;35.08560944;34.81767654;8.880096436;7.656497002
4;1;-39.71936314;-19.93000229;5.772165298;0.153844818;0.053735472;0.560777903;6.459075928;35.0557785;34.78982544;8.511218071;7.361023903
1;1;-39.72089379;-19.93188737;5.637322903;0.153095648;0.066746525;0.529999971;6.37815094;35.18768311;34.88624573;9.403548241;8.123750687
5;1;-39.72347098;-19.93507662;5.051411152;0.151175052;0.066995673;0.538583338;6.311690807;35.15944672;34.85865402;9.047736168;7.837088108
4;1;-39.72558194;-19.93784032;4.25012207;0.148961782;0.07998047;0.515306354;6.168536663;35.26630402;34.92799377;9.610387802;8.3307724
1;1;-39.72976362;-19.94350606;4.889005184;0.14720504;0.092689872;0.490946949;6.029614449;35.3763504;34.99784851;10.19917202;8.842077255
2;1;-39.73149834;-19.9458646;4.888944149;0.145740956;0.092663623;0.498447835;5.967385769;35.35129929;34.97076797;9.869492531;8.57303524
2;1;-39.73338018;-19.94837072;5.636873722;0.145904824;0.10512387;0.465505093;5.894923687;35.48958588;35.06821442;10.81408882;9.371003151
4;1;-39.73519193;-19.95083191;5.636842251;0.144668996;0.104959927;0.47246477;5.834811211;35.46613312;35.04139328;10.49747562;9.110771179
5;1;-39.73762395;-19.95415255;5.772648811;0.145061105;0.117282473;0.438980788;5.764464855;35.60601044;35.13909531;11.45513821;9.917549133
1;1;-39.73801152;-19.95468046;6.086176872;0.144053534;0.116980821;0.445399255;5.706467628;35.58415222;35.11252975;11.15159225;9.666127205
3;1;-39.74081199;-19.95846037;6.086002827;0.143505275;0.114616692;0.441088855;5.594072342;35.54988861;35.0837059;10.8395834;9.404066086
4;1;-39.74230892;-19.96054417;6.219183445;0.144351408;0.126489624;0.408143193;5.536235809;35.68861771;35.17934036;11.79679108;10.20661163
1;1;-39.74425228;-19.963124;6.085861206;0.144485712;0.121576875;0.395804137;5.388113499;35.63486099;35.14334869;11.43621349;9.899015427
1;1;-39.74613653;-19.96568688;6.085894108;0.145555109;0.132963672;0.365558773;5.348948479;35.76649857;35.23408127;12.35331345;10.66666603
5;1;-39.74702069;-19.96693195;5.773139477;0.145912677;0.127564788;0.355919987;5.219497681;35.70565796;35.1931839;11.95262718;10.32417488
5;1;-39.75006592;-19.97144712;5.773236275;0.147786155;0.132580444;0.321436405;5.088224888;35.76227951;35.23321533;12.38882446;10.67954445
2;1;-39.75249352;-19.97507749;5.773385048;0.148366988;0.126695424;0.314497888;4.977445602;35.69434738;35.18741608;11.94803047;10.3021574
1;1;-39.75483446;-19.97854917;5.773333073;0.150106162;0.136623815;0.292353332;4.994295597;35.80472183;35.26343536;12.74480534;10.96512318
3;1;-39.75550157;-19.97954572;5.773481846;0.150910243;0.130252659;0.288115114;4.902187824;35.72970581;35.21273041;12.26390266;10.55284119
5;1;-39.7580892;-19.98340846;5.636065006;0.15171434;0.123881511;0.283876896;4.810080051;35.65468597;35.16202927;11.78300095;10.14056015
3;1;-39.7593272;-19.98525015;5.773578644;0.153900027;0.132837638;0.267132878;4.864273071;35.75088501;35.22824097;12.4995594;10.73373604
3;1;-39.76096275;-19.98766752;5.773727417;0.154927373;0.125980347;0.265594929;4.790836811;35.66878128;35.17263412;11.978549;10.2865591
5;1;-39.76255708;-19.99004891;5.773675919;0.157336324;0.134450331;0.251551151;4.86370182;35.75789261;35.23394394;12.65499973;10.84484005
1;1;-39.76430253;-19.99263928;5.63579464;0.158586934;0.127106905;0.252713501;4.808937073;35.66870117;35.1734314;12.09388065;10.36276817
3;1;-39.76710426;-19.99680094;5.635660172;0.162693009;0.127261207;0.245232612;4.86438036;35.65444565;35.1644249;12.1289959;10.36918736
5;1;-39.76957812;-20.00132723;5.635630608;0.164166883;0.119431645;0.249095216;4.828287601;35.55816269;35.09900665;11.52776909;9.852220535
4;1;-39.77118268;-20.00536119;5.635496616;0.16894275;0.11812754;0.249715149;4.939745426;35.52264404;35.07528687;11.4425602;9.753953934
2;1;-39.77268616;-20.0084513;5.635467052;0.170639873;0.109811842;0.256278008;4.922324181;35.41927338;35.00497055;10.80122566;9.202092171
4;1;-39.7746174;-20.01259403;5.30119276;0.172336996;0.101496153;0.262840897;4.904902935;35.31590271;34.93465042;10.15989017;8.650230408
1;1;-39.77504495;-20.01381022;5.635333538;0.176085517;0.107049331;0.264998764;5.08979702;35.36249161;34.96653748;10.59569168;8.999141693
1;1;-39.77607863;-20.01678578;5.301041126;0.178005904;0.098247498;0.274261922;5.091047287;35.25203323;34.89131546;9.914248466;8.412384987
5;1;-39.77751081;-20.02088548;5.301053047;0.179926291;0.089445673;0.28352505;5.092297554;35.14157867;34.81608963;9.232805252;7.825627804
3;1;-39.77966363;-20.02686419;5.300902843;0.186264977;0.08473862;0.303046912;5.334456921;35.05644608;34.7580452;8.866839409;7.4830966
3;1;-39.78068784;-20.02923977;5.300914764;0.188408613;0.075450659;0.315010309;5.3543787;34.93889999;34.67791748;8.145288467;6.86144495
5;1;-39.78252441;-20.03347407;5.300927162;0.190552264;0.066162698;0.326973736;5.37430048;34.82135391;34.59778976;7.423737049;6.239792824
1;1;-39.78334536;-20.03533366;5.634981155;0.195417076;0.069285199;0.342632979;5.652552605;34.83250427;34.60515976;7.658997536;6.414228439
3;1;-39.78518107;-20.0395589;5.634952545;0.197783992;0.059511099;0.357296675;5.691146374;34.70787048;34.52012634;6.897337914;5.757681847
2;1;-39.78615885;-20.04179278;5.300790787;0.196724966;0.053580061;1.481271267;6.14496088;34.64556885;34.47787476;6.436234474;5.373349667
4;1;-39.78755656;-20.04501422;5.634820938;0.201837763;0.055916771;1.561339974;6.474768162;34.64590454;34.47769928;6.60657692;5.492145538
3;1;-39.78826365;-20.04664207;5.634792328;0.197179019;0.053715613;3.915343761;7.390899181;34.64556885;34.47785187;6.436516762;5.373434067
3;1;-39.78953717;-20.05025079;5.634763718;0.192520261;0.05151445;6.269347668;8.307030678;34.64523697;34.47800064;6.266456604;5.254722595
1;1;-39.7908979;-20.0544609;5.634734631;0.187861517;0.049313292;8.623351097;9.223161697;34.64490128;34.47815323;6.096396446;5.136011124
4;1;-39.79175071;-20.0570992;5.775694847;0.188439742;0.057138804;8.628235817;9.381757736;34.71083832;34.53328323;6.64452076;5.606592178
4;1;-39.79224796;-20.05862315;5.77584362;0.183829278;0.054924905;10.98251343;10.29756832;34.7103157;34.53320694;6.473453999;5.48726368
5;1;-39.79360962;-20.06279709;5.77599287;0.179218829;0.052711006;13.33679104;11.21337795;34.70978928;34.53313446;6.302387238;5.367935658
2;1;-39.79502019;-20.06717139;5.776141644;0.174608365;0.050497107;15.69106865;12.12918854;34.70926285;34.53306198;6.131320477;5.248607635
2;1;-39.79593134;-20.06997295;5.776090145;0.171984553;0.064414077;14.89810371;11.83207226;34.84182358;34.64439011;7.108260632;6.106840134
1;1;-39.79622083;-20.07086531;5.776238918;0.167644471;0.062287878;17.13221169;12.70014477;34.84127808;34.64423752;6.944693089;5.992873192
2;1;-39.79742291;-20.07520979;5.776387691;0.163304403;0.06016168;19.36631775;13.56821632;34.84073257;34.64408875;6.781125546;5.87890625
4;1;-39.79785301;-20.07950535;5.776536465;0.158964321;0.058035485;21.60042572;14.43628883;34.84018707;34.64393997;6.617558002;5.764939308
5;1;-39.79814218;-20.0835395;5.776685715;0.154624254;0.055909287;23.83453369;15.30436039;34.83964157;34.6437912;6.453990459;5.650972366
5;1;-39.79844957;-20.08776874;5.776834488;0.150284171;0.053783093;26.06863976;16.17243385;34.83909607;34.64364243;6.290422916;5.537005424
3;1;-39.79877882;-20.09234485;5.776983261;0.145944089;0.051656894;28.30274773;17.04050446;34.83854675;34.64349365;6.126855373;5.423038006
1;1;-39.79902401;-20.09599336;5.777132034;0.141604021;0.0495307;30.53685379;17.90857697;34.83800125;34.64334488;5.96328783;5.309071064
4;1;-39.79971295;-20.10000399;5.300501823;0.137263939;0.047404502;32.77096176;18.77664948;34.83745575;34.64319611;5.799720287;5.195104122
1;1;-39.8000059;-20.10099481;5.634119987;0.136803195;0.062023088;31.01663399;18.09762955;34.96985245;34.75391769;6.836653709;6.096225739
1;1;-39.8011653;-20.10477651;5.040842056;0.132733494;0.059984595;33.13056946;18.91796303;34.96928406;34.75369263;6.680585384;5.987619877
3;1;-39.80259027;-20.10941268;4.88640213;0.128663808;0.057946101;35.24450684;19.73829842;34.96871948;34.75346756;6.524516582;5.879014015
1;1;-39.80499508;-20.11726748;4.886277199;0.121145196;0.068838507;37.23736954;20.50899506;35.09989548;34.86344147;7.27930975;6.584368229
2;1;-39.80610025;-20.12087137;4.886219501;0.117345884;0.066887714;39.23113632;21.28158951;35.09930801;34.86314011;7.130740643;6.481123447
4;1;-39.80738536;-20.12503917;5.039821625;0.115135744;0.065848246;39.32663345;21.41464996;35.09996414;34.86391449;7.054875374;6.425757885
5;1;-39.80834665;-20.12817202;5.63375473;0.116188228;0.080978565;36.96657181;20.49016571;35.23216629;34.97415543;8.131969452;7.354957104
4;1;-39.80875138;-20.12948488;5.633727074;0.115619533;0.080909148;35.27420425;20.01787567;35.23390961;34.97587204;8.126639366;7.344653606
3;1;-39.81000769;-20.1336049;5.63369894;0.115050837;0.080839731;33.5818367;19.54558563;35.23565292;34.97758865;8.12130928;7.334350109
3;1;-39.81139944;-20.13763211;5.633671284;0.114482142;0.080770321;31.88947105;19.07329559;35.23739624;34.97930527;8.115979195;7.324046612
4;1;-39.8127213;-20.14126385;5.633574009;0.115691423;0.096076824;29.86062813;18.2513752;35.36915207;35.0891571;9.186566353;8.244793892
1;1;-39.813061;-20.1421975;5.633546352;0.115175001;0.09606614;28.27866745;17.81327248;35.37074661;35.09074402;9.179066658;8.231673241
5;1;-39.81444308;-20.14598979;5.633518696;0.114658572;0.096055456;26.69670677;17.37516975;35.37234116;35.09233093;9.171567917;8.218552589
4;1;-39.81590208;-20.15002206;5.633491039;0.114142142;0.096044771;25.11474609;16.93706894;35.3739357;35.09391785;9.164068222;8.205431938
1;1;-39.8167874;-20.15246486;5.633394718;0.115508229;0.111527465;23.41712189;16.2177124;35.50524521;35.20338058;10.22814751;9.117728233
4;1;-39.8175359;-20.15453873;5.633367062;0.115044065;0.111575507;21.94556618;15.81379795;35.50668716;35.2048378;10.21847916;9.101790428
2;1;-39.81900965;-20.15861518;5.299947262;0.114579909;0.111623555;20.47401237;15.4098835;35.50813293;35.20629501;10.20881176;9.085852623
5;1;-39.82070341;-20.16321285;5.299962997;0.114115745;0.111671604;19.00245857;15.00597;35.50957489;35.20774841;10.19914341;9.069914818
5;1;-39.82117133;-20.16449195;5.633216381;0.115638636;0.127330482;17.63605309;14.38917637;35.64043808;35.31682205;11.25671577;9.973759651
4;1;-39.82201328;-20.16684456;5.633189201;0.115226738;0.127437264;16.27490425;14.01945019;35.64173126;35.31814957;11.24487782;9.955004692
1;1;-39.82407478;-20.17255097;5.299846172;0.114814848;0.127544031;14.91375637;13.64972401;35.64302826;35.31947708;11.23304081;9.936249733
1;1;-39.82505391;-20.17531315;5.633039474;0.116082646;0.143485889;12.51742172;12.76576805;35.7747345;35.42948532;12.2722683;10.81288815
4;1;-39.82608518;-20.17979188;5.779752254;0.115723021;0.143651396;11.26667976;12.43023014;35.77587891;35.43067932;12.25826168;10.79131603
1;1;-39.82690524;-20.18340596;5.779901028;0.115363397;0.143816903;10.01593876;12.09469128;35.77702713;35.43187714;12.24425507;10.76974392
1;1;-39.82787467;-20.1875687;6.077151775;0.115003765;0.143982396;8.7651968;11.75915337;35.77817154;35.43307495;12.2302494;10.74817181
2;1;-39.82880596;-20.19174879;6.076978207;0.11464414;0.144147903;7.514454842;11.42361546;35.77931595;35.43427277;12.21624279;10.72659969
5;1;-39.82918523;-20.19342946;6.077013969;0.116532907;0.160217896;6.920893192;11.04613686;35.90913391;35.54243088;13.25863171;11.61072445
1;1;-39.82973213;-20.1958566;5.780297279;0.116225548;0.160442144;5.780557632;10.74478626;35.91012955;35.54349899;13.24245644;11.58633518
1;1;-39.83070255;-20.20017654;5.780446053;0.115918189;0.160666376;4.640222549;10.44343662;35.91112518;35.54456711;13.22628021;11.56194592
1;1;-39.83161965;-20.20417685;5.780595303;0.11561083;0.160890609;3.49988699;10.14208603;35.91212082;35.54563141;13.21010494;11.53755665
2;1;-39.83255969;-20.2083406;5.780744076;0.116097108;0.157807767;2.869399548;9.867341995;35.89131927;35.5279808;13.08700943;11.42614269
2;1;-39.83350431;-20.21245643;5.780693531;0.118237138;0.173746511;2.66879797;9.627099037;36.01837158;35.6337738;14.1097002;12.28996372
3;1;-39.83352104;-20.21254399;5.780842304;0.119653709;0.166682988;2.561235189;9.414117813;35.97128677;35.59357452;13.85547161;12.0706377
3;1;-39.83445912;-20.21667882;5.780991554;0.121070288;0.159619465;2.453672409;9.201135635;35.92420197;35.55337906;13.60124207;11.85131168
3;1;-39.83539177;-20.22086426;5.781140327;0.12248686;0.152555943;2.34610939;8.988153458;35.87711334;35.51317978;13.34701347;11.63198566
4;1;-39.83639835;-20.22525897;5.781289101;0.123903438;0.14549242;2.23854661;8.775172234;35.83002853;35.47298431;13.09278488;11.41265965
2;1;-39.8372934;-20.22919338;5.781438351;0.125320017;0.138428897;2.130983591;8.562190056;35.78294373;35.43278503;12.83855629;11.19333363
3;1;-39.83750617;-20.23013479;5.781387806;0.128143281;0.150999665;1.995764256;8.497721672;35.88757324;35.51943588;13.74018574;11.95271397
5;1;-39.83835817;-20.23388597;5.781536579;0.129696518;0.143262535;1.901277781;8.319894791;35.83600616;35.47541046;13.46174526;11.71249962
1;1;-39.83919648;-20.23757486;5.781685829;0.131249741;0.13552542;1.806791306;8.142067909;35.78443527;35.43138504;13.18330383;11.47228527
4;1;-39.84014396;-20.24179543;5.781834602;0.132802963;0.12778829;1.712304831;7.964241028;35.73286819;35.38735962;12.90486336;11.23207092
5;1;-39.8412697;-20.24675335;5.781983852;0.134356186;0.120051175;1.617818475;7.786414146;35.6812973;35.34333038;12.62642193;10.99185753
2;1;-39.84168662;-20.24861451;5.781932831;0.137726068;0.129927546;1.534904718;7.862565994;35.76799011;35.41466904;13.43120193;11.66768456
2;1;-39.84214369;-20.25063812;5.782082081;0.139415935;0.121516831;1.453494668;7.719893932;35.71193695;35.36681366;13.12854958;11.40658188
4;1;-39.84297615;-20.25427189;5.782230854;0.141105816;0.113106109;1.372084618;7.577222347;35.65588379;35.3189621;12.82589626;11.1454792
5;1;-39.84404997;-20.25897613;5.782380104;0.142795682;0.104695395;1.290674567;7.434550285;35.59982681;35.27110672;12.52324295;10.88437748
2;1;-39.84491919;-20.26283741;5.782528877;0.144485563;0.096284673;1.209264517;7.291878223;35.54377365;35.22325134;12.22058964;10.6232748
2;1;-39.84589042;-20.26714003;6.074038029;0.15022856;0.094382338;1.110322952;7.401133537;35.55199051;35.22759247;12.60165501;10.93355846
2;1;-39.84689484;-20.2715473;6.073864937;0.152055085;0.085298024;1.041989326;7.293616295;35.49145508;35.17591095;12.27478981;10.65156841
4;1;-39.84775803;-20.27532907;6.073691845;0.153881609;0.07621371;0.97365576;7.186099529;35.43091583;35.12422943;11.94792366;10.36957741
5;1;-39.84863416;-20.279193;6.073518276;0.155708134;0.067129388;0.905322134;7.078582287;35.37037659;35.0725441;11.62105846;10.08758736
3;1;-39.84964981;-20.28369687;6.073345184;0.157534659;0.058045074;0.836988509;6.971065521;35.30984116;35.02086258;11.29419231;9.805596352
4;1;-39.85013538;-20.28581518;6.073381901;0.162134394;0.061859071;0.871762633;7.363612652;35.35617447;35.05774307;11.88106251;10.29342937
3;1;-39.85052099;-20.28751111;6.073208809;0.164097562;0.052101158;0.816505432;7.291250706;35.29115295;35.0022316;11.52998447;9.990550995
2;1;-39.85147199;-20.29172974;5.783471107;0.165104464;0.046922449;0.772659361;7.162172318;35.25353622;34.97062683;11.32358932;9.81082058
1;1;-39.85242474;-20.2959077;5.783620358;0.165155098;0.046322949;0.740224302;6.976377487;35.24332809;34.96292877;11.26187706;9.754237175
1;1;-39.85338839;-20.30014253;5.783769608;0.165205717;0.045723446;0.707789302;6.790583134;35.23311996;34.9552269;11.20016384;9.69765377
4;1;-39.85440622;-20.30464182;5.783867836;0.170075029;0.047784142;0.721916795;7.014857769;35.26005554;34.97681808;11.67411709;10.08393955
2;1;-39.85527072;-20.30841539;5.631554127;0.170129657;0.047143668;0.687245727;6.819003582;35.24914551;34.96858978;11.60815144;10.02346134
2;1;-39.85639675;-20.31340839;5.631528854;0.17018427;0.046503194;0.652574658;6.623148918;35.23823547;34.96035767;11.54218578;9.962983131
4;1;-39.85725585;-20.31705185;5.299336433;0.170238897;0.045862719;0.617903531;6.427294254;35.22732162;34.95212936;11.47622013;9.902504921
1;1;-39.85867311;-20.32341771;5.299221516;0.175128177;0.047718555;0.620850682;6.601269245;35.25074768;34.97107697;11.92890644;10.26931477
4;1;-39.85932211;-20.32628784;5.299241543;0.175186798;0.047037106;0.583943546;6.395354748;35.23913193;34.96231842;11.85868835;10.20494175
2;1;-39.86105614;-20.33394872;5.029404163;0.17530404;0.045674216;0.510129213;5.983525753;35.21590424;34.94480515;11.71825027;10.07619572
1;1;-39.86217933;-20.3388757;5.029239655;0.175362647;0.044992767;0.473222077;5.777611256;35.20428848;34.9360466;11.64803123;10.01182175
5;1;-39.8625575;-20.34056168;5.29916811;0.180213287;0.047325183;0.501896024;6.107200623;35.23581696;34.96110916;12.14967155;10.42352962
1;1;-39.86313275;-20.3430626;5.299188137;0.180275902;0.046602767;0.462752789;5.891226292;35.2234993;34.95182037;12.07519913;10.3552618
5;1;-39.8640942;-20.34730366;5.299208164;0.180338517;0.045880347;0.423609585;5.675251484;35.21118164;34.9425354;12.00072765;10.28699398
4;1;-39.86590728;-20.3553056;5.299248695;0.180463746;0.044435509;0.345323145;5.243302345;35.18654633;34.92396545;11.85178375;10.15045738
3;1;-39.86762616;-20.36287247;5.785804272;0.185463578;0.045077253;0.282294214;5.080583096;35.18922043;34.92728043;12.1789608;10.40225792
4;1;-39.86865245;-20.36718274;5.785953522;0.185530186;0.044313863;0.240914926;4.854548454;35.17620087;34.91746521;12.10023594;10.33009529
2;1;-39.86972877;-20.37134728;6.069895744;0.185596794;0.043550469;0.199535623;4.628513813;35.1631813;34.90764999;12.02151108;10.25793171
3;1;-39.87111153;-20.37666231;6.199514866;0.190641046;0.045557577;0.217760235;4.809243679;35.16487885;34.90953827;12.30576134;10.47679043
4;1;-39.87258169;-20.38233649;6.069587708;0.190893754;0.046366885;0.276254028;4.908578396;35.13018799;34.88199997;12.0220108;10.22947025
5;1;-39.87359436;-20.3862194;5.786499977;0.191146463;0.047176193;0.334747851;5.007913113;35.09549713;34.85445786;11.73826027;9.982151031
4;1;-39.87408123;-20.38810358;5.630729675;0.191399172;0.047985502;0.393241644;5.107247829;35.06080627;34.82691956;11.45450974;9.734830856
4;1;-39.87545181;-20.39341229;5.63062048;0.192153633;0.05748694;0.456452787;5.32416296;35.08971024;34.84951401;11.7113533;9.953240395
2;1;-39.87664509;-20.39802343;5.299068928;0.192461178;0.058247369;0.515352488;5.422903538;35.05487442;34.82125092;11.42575359;9.704295158
4;1;-39.87719755;-20.40013585;5.299090385;0.192768723;0.059007794;0.574252188;5.521644592;35.0200386;34.79298401;11.14015293;9.455350876
1;1;-39.88035262;-20.41232055;5.630438805;0.189351648;0.075324491;0.669568837;5.662154675;35.06899643;34.82741547;11.303545;9.613782883
4;1;-39.88114142;-20.415357;5.630414486;0.189699501;0.075962074;0.72628063;5.7546134;35.03600311;34.79970932;11.02997398;9.375290871
3;1;-39.88150312;-20.41676922;5.630390167;0.190047339;0.07659965;0.782992423;5.847072124;35.0030098;34.77200699;10.75640202;9.136797905
3;1;-39.88287671;-20.42200463;5.787742138;0.190395176;0.077237234;0.839704275;5.939530849;34.97001648;34.74430084;10.482831;8.898305893
2;1;-39.88335206;-20.42384455;5.787692547;0.18648389;0.091664538;0.810657799;5.863713741;35.09418106;34.83693314;11.25350952;9.585982323
3;1;-39.88418618;-20.4270732;5.78784132;0.18687202;0.092179269;0.865181744;5.949890137;35.06303406;34.80978775;10.9919672;9.357941628
3;1;-39.88473911;-20.42923167;5.78799057;0.187260151;0.092693999;0.919705689;6.036066532;35.03188324;34.78264236;10.73042488;9.129900932
4;1;-39.88594752;-20.43386884;6.067454815;0.187648281;0.09320873;0.974229574;6.122243404;35.00073242;34.75549698;10.46888256;8.901860237
1;1;-39.88698163;-20.43785362;6.0672822;0.188036412;0.093723461;1.028753519;6.2084198;34.96958542;34.72834778;10.20734024;8.673819542
2;1;-39.88751572;-20.43972123;6.196508408;0.184286296;0.10765937;0.990955532;6.107474327;35.10112381;34.82321548;11.02613449;9.4033041
2;1;-39.88814645;-20.44172116;6.19630146;0.18471472;0.108051255;1.043291569;6.18736887;35.07181931;34.79663086;10.77662086;9.185714722
1;1;-39.88973783;-20.44673944;6.196094513;0.185143143;0.108443141;1.095627546;6.267262936;35.0425148;34.77004242;10.52710724;8.968126297
4;1;-39.89172198;-20.45301792;6.195910931;0.181942329;0.1224024;1.103601933;6.227365494;35.15028381;34.83999634;11.1324749;9.511377335
1;1;-39.89218775;-20.45448921;6.195703506;0.182411045;0.122671433;1.153750181;6.300978184;35.12282181;34.81396866;10.89498997;9.30424118
2;1;-39.8934759;-20.45858106;6.195496559;0.180818453;0.121371388;1.162583947;6.306629181;35.10988998;34.80119705;10.6939888;9.132939339
4;1;-39.89510007;-20.46373372;6.066322803;0.17716454;0.118502252;1.130103469;6.244319916;35.11148834;34.80168533;10.5294714;8.997472763
4;1;-39.89892223;-20.47867116;6.065843582;0.164038867;0.122964479;1.012154222;6.050082207;35.24748993;34.8928566;10.91825962;9.356667519
4;1;-39.90052745;-20.48592637;5.789731503;0.155815855;0.130017191;0.950806379;6.026515961;35.37421799;34.97672272;11.47993851;9.841616631
4;1;-39.9013312;-20.48957519;5.789880753;0.152786314;0.127008736;0.930386245;6.018386841;35.37197876;34.97380066;11.31960678;9.701294899
5;1;-39.90182387;-20.49183599;5.790030003;0.149756789;0.124000274;0.909966111;6.010257721;35.36973953;34.9708786;11.15927505;9.560973167
4;1;-39.90279224;-20.4962375;5.790179253;0.146727249;0.120991819;0.889545977;6.002129078;35.36750031;34.96795654;10.99894333;9.420651436
2;1;-39.90421165;-20.50264791;5.790304184;0.143406898;0.130635008;0.884799361;6.149233818;35.48495483;35.04452515;11.73351192;10.03135681
5;1;-39.90458401;-20.50433015;5.629483223;0.140689552;0.12755689;0.870409429;6.168195248;35.48079681;35.03989792;11.57527351;9.888607025
5;1;-39.90566328;-20.50929667;5.629511833;0.137972206;0.124478765;0.856019497;6.187156677;35.47663879;35.03527069;11.41703415;9.745858192
1;1;-39.90650614;-20.51286393;5.62954092;0.13525486;0.121400647;0.841629565;6.206118107;35.47248459;35.03064346;11.25879574;9.603108406
2;1;-39.90809161;-20.51696309;5.62956953;0.132537514;0.118322529;0.827239633;6.225079536;35.46832657;35.02602005;11.10055637;9.46035862
1;1;-39.90840305;-20.51773398;5.629489899;0.133495435;0.130695522;0.867033958;6.488674641;35.58034515;35.09869003;12.003829;10.20167446
