sp;lon;lat
rodolito;-39.95297542;-20.60902392
rodolito;-39.95297542;-20.60902392
rodolito;-39.95306665;-20.60949686
rodolito;-39.95306665;-20.60949686
rodolito;-39.95308452;-20.60959344
rodolito;-39.95308452;-20.60959344
rodolito;-39.95313227;-20.60986423
rodolito;-39.95313227;-20.60986423
rodolito;-39.9532052;-20.61032642
rodolito;-39.9532052;-20.61032642
rodolito;-39.95326593;-20.61067936
rodolito;-39.95326593;-20.61067936
rodolito;-39.9534769;-20.61188981
rodolito;-39.9534769;-20.61188981
rodolito;-39.95351472;-20.61210644
rodolito;-39.95351472;-20.61210644
rodolito;-39.95367993;-20.61305603
rodolito;-39.95367993;-20.61305603
rodolito;-39.95387304;-20.6141717
rodolito;-39.95387304;-20.6141717
rodolito;-39.95389792;-20.61431432
rodolito;-39.95389792;-20.61431432
rodolito;-39.95397565;-20.61477559
rodolito;-39.95397565;-20.61477559
rodolito;-39.95398858;-20.6148496
rodolito;-39.95398858;-20.6148496
rodolito;-39.95401348;-20.61499493
rodolito;-39.95401348;-20.61499493
rodolito;-39.95418863;-20.61599867
rodolito;-39.95418863;-20.61599867
rodolito;-39.95420356;-20.61608352
rodolito;-39.95420356;-20.61608352
rodolito;-39.95421255;-20.61614129
rodolito;-39.95421255;-20.61614129
rodolito;-39.95440251;-20.6172109
rodolito;-39.95440251;-20.6172109
rodolito;-39.95453084;-20.61793843
rodolito;-39.95453084;-20.61793843
rodolito;-39.95453084;-20.61793843
rodolito;-39.95453084;-20.61793843
rodolito;-39.95454281;-20.61801064
rodolito;-39.95454281;-20.61801064
rodolito;-39.95468405;-20.61880766
rodolito;-39.95468405;-20.61880766
rodolito;-39.95469697;-20.61887897
rodolito;-39.95469697;-20.61887897
rodolito;-39.95484627;-20.61973648
rodolito;-39.95484627;-20.61973648
rodolito;-39.95502354;-20.62077092
rodolito;-39.95502354;-20.62077092
rodolito;-39.95507637;-20.62108596
rodolito;-39.95507637;-20.62108596
rodolito;-39.95516801;-20.62162213
rodolito;-39.95516801;-20.62162213
rodolito;-39.95517198;-20.6216438
rodolito;-39.95517198;-20.6216438
rodolito;-39.95533823;-20.62260241
rodolito;-39.95533823;-20.62260241
rodolito;-39.95538402;-20.62286598
rodolito;-39.95538402;-20.62286598
rodolito;-39.955592;-20.62405114
rodolito;-39.955592;-20.62405114
rodolito;-39.95561687;-20.62419195
rodolito;-39.95561687;-20.62419195
rodolito;-39.95562283;-20.62422534
rodolito;-39.95562283;-20.62422534
rodolito;-39.95596713;-20.62618496
rodolito;-39.95596713;-20.62618496
rodolito;-39.95624671;-20.62776998
rodolito;-39.95624671;-20.62776998
rodolito;-39.95635703;-20.62837653
rodolito;-39.95635703;-20.62837653
rodolito;-39.95636001;-20.62839187
rodolito;-39.95636001;-20.62839187
rodolito;-39.95649542;-20.62917446
rodolito;-39.95649542;-20.62917446
rodolito;-39.95651147;-20.62928551
rodolito;-39.95651147;-20.62928551
rodolito;-39.95657017;-20.62961677
rodolito;-39.95657017;-20.62961677
rodolito;-39.95667981;-20.63026759
rodolito;-39.95667981;-20.63026759
rodolito;-39.95669468;-20.63034431
rodolito;-39.95669468;-20.63034431
rodolito;-39.95678924;-20.63088499
rodolito;-39.95678924;-20.63088499
rodolito;-39.95681214;-20.63101768
rodolito;-39.95681214;-20.63101768
rodolito;-39.95681717;-20.63105379
rodolito;-39.95681717;-20.63105379
rodolito;-39.95694043;-20.63173435
rodolito;-39.95694043;-20.63173435
rodolito;-39.95711841;-20.63256911
rodolito;-39.95711841;-20.63256911
rodolito;-39.95714794;-20.63268731
rodolito;-39.95714794;-20.63268731
rodolito;-39.95729452;-20.63325932
rodolito;-39.95729452;-20.63325932
rodolito;-39.95740146;-20.63363097
rodolito;-39.95740146;-20.63363097
rodolito;-39.95764214;-20.63436148
rodolito;-39.95764214;-20.63436148
rodolito;-39.95764607;-20.63437682
rodolito;-39.95764607;-20.63437682
rodolito;-39.95770864;-20.63455898
rodolito;-39.95770864;-20.63455898
rodolito;-39.95804446;-20.63546334
rodolito;-39.95804446;-20.63546334
rodolito;-39.9580678;-20.635512
rodolito;-39.9580678;-20.635512
rodolito;-39.9587741;-20.63717957
rodolito;-39.9587741;-20.63717957
rodolito;-39.95884323;-20.6373382
rodolito;-39.95884323;-20.6373382
rodolito;-39.95889099;-20.63745359
rodolito;-39.95889099;-20.63745359
rodolito;-37.77277778;-19.80027778
rodolito;-37.93333333;-19.81666667
rodolito;-37.193;-20.478
rodolito;-37.773;-19.8
rodolito;-37.943;-19.813
rodolito;-38.768;-19.52
rodolito;-39.06731667;-19.56648333
rodolito;-39.1284;-19.54848333
rodolito;-39.13893333;-19.58445
rodolito;-39.14008333;-19.59101667
rodolito;-39.14186667;-19.58708333
rodolito;-39.1424;-19.57895
rodolito;-39.15916667;-19.57496667
rodolito;-39.17368333;-19.53506667
rodolito;-39.1974;-19.56695
rodolito;-39.3357;-19.64468333
rodolito;-39.33716667;-19.64413333
rodolito;-39.34248333;-19.64408333
rodolito;-39.35601667;-19.64005
rodolito;-39.35776667;-19.43256667
rodolito;-39.4059;-19.61818333
rodolito;-39.43273333;-19.7017
rodolito;-39.53908;-19.73860528
rodolito;-39.61445;-19.80608333
rodolito;-39.61513333;-19.80508333
rodolito;-39.64456667;-19.857
rodolito;-39.65585;-19.85261667
rodolito;-39.67496667;-19.89738333
rodolito;-39.67658333;-19.89823333
rodolito;-39.67985;-19.90028333
rodolito;-39.68163014;-19.7698249
rodolito;-39.68391667;-19.90245
rodolito;-39.71708985;-19.88599739
rodolito;-39.74609947;-19.93435398
rodolito;-39.7626525;-19.93043111
rodolito;-39.76391337;-19.98991137
rodolito;-39.7915;-19.98853333
rodolito;-39.8241;-20.095
rodolito;-39.8251;-19.9802
rodolito;-39.8491;-20.2141
rodolito;-39.8491;-20.2137
rodolito;-39.8511;-20.301
rodolito;-39.8568;-20.0358
rodolito;-39.884;-19.902
rodolito;-39.8904;-20.1574
rodolito;-39.9203;-20.3003
rodolito;-39.9238;-20.2132
rodolito;-39.9311;-20.0944
rodolito;-39.9362;-20.1571
rodolito;-39.9544;-20.0286
rodolito;-39.96972048;-19.95862267
rodolito;-39.991;-20.1568
rodolito;-40.0245;-20.1566
rodolito;-40.0345;-20.3001
rodolito;-40.0528;-20.3013
rodolito;-40.0661;-20.2999
rodolito;-40.1968;-20.5183
rodolito;-39.24246983;-19.58549243
rodolito;-39.24760518;-19.57663819
rodolito;-39.37213246;-19.5509852
rodolito;-39.37928212;-19.58360283
rodolito;-38.33278965;-19.65900268
rodolito;-38.33298027;-20.06774073
rodolito;-38.72194488;-19.26130659
rodolito;-38.28020763;-19.6371563
rodolito;-36.70269617;-20.38195314
rodolito;-38.96303094;-19.44867986
rodolito;-38.32236546;-19.79426006
rodolito;-38.33342843;-18.84383518
rodolito;-37.99717966;-19.83869236
rodolito;-38.34554777;-19.02343038
rodolito;-38.09716485;-20.68402632
rodolito;-38.22008865;-19.76833301
rodolito;-38.05950364;-18.84802587
rodolito;-38.19681707;-19.64394903
rodolito;-38.00118541;-19.72027485
rodolito;-38.14127897;-19.07141927
rodolito;-37.81166571;-20.74681721
rodolito;-38.30803672;-19.05608805
rodolito;-38.30345427;-19.29874202
rodolito;-38.38052899;-19.38246281
rodolito;-38.08357864;-19.85502074
rodolito;-38.83386046;-19.08219416
rodolito;-38.49418185;-19.50046055
rodolito;-38.27239029;-19.07948359
rodolito;-38.28185147;-19.70679644
rodolito;-38.74916539;-19.09627074
rodolito;-38.27915448;-19.98442547
rodolito;-38.25739656;-18.81359714
rodolito;-39.85575411;-20.19234118
rodolito;-38.04654573;-19.23801369
rodolito;-38.22045396;-18.975999
rodolito;-38.425717;-19.46860337
rodolito;-39.66385562;-19.87388665
rodolito;-38.81399853;-19.3951525
rodolito;-37.99150313;-18.95975364
rodolito;-37.96254655;-19.16965032
rodolito;-38.59840846;-19.47016537
rodolito;-38.09817647;-19.71714146
rodolito;-38.3334264;-19.30383295
rodolito;-38.42826577;-19.45000749
rodolito;-38.15760887;-19.86209575
rodolito;-38.1872577;-18.83725517
rodolito;-38.02095417;-19.07095819
rodolito;-38.78681877;-18.91388335
rodolito;-39.95924291;-20.11000904
rodolito;-38.98309828;-19.47713628
rodolito;-38.0960317;-19.09696106
rodolito;-38.29844643;-18.8340748
rodolito;-38.40149542;-19.36233069
rodolito;-38.27849379;-18.79308432
rodolito;-38.31231083;-19.01748408
rodolito;-39.77289867;-19.94491604
rodolito;-39.6326771;-19.76133971
rodolito;-38.68033499;-19.33756864
rodolito;-38.15425907;-19.75012072
rodolito;-38.16257056;-19.00986877
rodolito;-37.93854957;-20.63083865
rodolito;-37.90278621;-18.94876259
rodolito;-38.31101499;-19.92558749
rodolito;-38.07680957;-20.65685239
rodolito;-37.87776201;-18.97191377
rodolito;-38.22606933;-18.84907135
rodolito;-38.16347641;-19.92671852
rodolito;-38.25067501;-18.9209447
rodolito;-38.68742597;-19.15857057
rodolito;-38.00822832;-19.07308441
rodolito;-38.28668784;-19.84033432
rodolito;-39.19359162;-19.4663501
rodolito;-38.06161519;-19.90732087
rodolito;-38.43760095;-19.09102093
rodolito;-38.10731749;-19.96092986
rodolito;-38.1164594;-19.32002242
rodolito;-38.16306642;-20.06098103
rodolito;-38.18162395;-19.94184805
rodolito;-38.72223731;-19.40246885
rodolito;-38.17280624;-19.17661319
rodolito;-38.37003708;-19.37426971
rodolito;-38.17114692;-19.8962433
rodolito;-38.01165047;-19.00477805
rodolito;-37.76593267;-20.72928713
rodolito;-37.94835527;-19.79949371
rodolito;-38.1238167;-19.75841177
rodolito;-38.39244998;-19.07098681
rodolito;-37.91387684;-19.02455659
rodolito;-38.31929843;-18.81206371
rodolito;-38.09313364;-19.78294196
rodolito;-38.78818706;-19.32899793
rodolito;-39.76492215;-19.88305499
rodolito;-38.70073669;-19.50308348
rodolito;-38.12328972;-19.6277902
rodolito;-38.37997022;-19.38587006
rodolito;-39.3770086;-19.654876
rodolito;-38.12087946;-19.12373892
rodolito;-38.68245478;-19.15842143
rodolito;-38.38274348;-19.69778614
rodolito;-38.25911085;-19.80525676
rodolito;-38.1442174;-18.98521143
rodolito;-38.03033979;-19.51976614
rodolito;-38.00269346;-19.19867433
rodolito;-38.27969396;-20.06408763
rodolito;-38.14112716;-19.56896236
rodolito;-38.65866531;-18.91602285
rodolito;-38.07582989;-19.79051588
rodolito;-37.91499041;-19.06325314
rodolito;-37.43666422;-20.63544262
rodolito;-37.99241095;-19.0302217
rodolito;-37.33868612;-20.578364
rodolito;-38.06591925;-18.98668438
rodolito;-39.52525308;-19.71738868
rodolito;-38.12097924;-19.69749
rodolito;-38.35841803;-19.31118228
rodolito;-38.24993665;-18.94103072
rodolito;-38.21690402;-18.94791881
rodolito;-38.1817027;-19.93791645
rodolito;-39.44214909;-19.68914575
rodolito;-38.29076085;-19.80820834
rodolito;-38.73904242;-18.96720262
rodolito;-38.15952246;-18.86500453
rodolito;-38.93390126;-19.35344975
rodolito;-38.29743988;-19.80544015
rodolito;-39.87825194;-20.1604277
rodolito;-36.66811991;-20.39436428
rodolito;-38.04053546;-19.18573688
rodolito;-38.79960518;-19.08464307
rodolito;-38.15636545;-19.55019927
rodolito;-38.0787076;-19.70505209
rodolito;-39.96164069;-20.11754397
rodolito;-38.74349212;-19.06273343
rodolito;-39.82708362;-19.92593958
rodolito;-38.22535902;-18.97632807
rodolito;-38.87488428;-19.52186731
rodolito;-37.94664814;-18.99249429
rodolito;-38.66084564;-19.39991557
rodolito;-39.90483696;-20.12039543
rodolito;-38.21365042;-18.93786089
rodolito;-38.15092267;-19.59035548
rodolito;-39.98645032;-20.11930483
rodolito;-39.92873247;-20.03689332
rodolito;-37.99779848;-18.96236512
rodolito;-38.07020277;-19.85671537
rodolito;-37.91224047;-19.72660611
rodolito;-37.75417009;-19.80742556
rodolito;-38.0548365;-19.88919457
rodolito;-38.70748869;-19.14342002
rodolito;-39.86070125;-20.17953536
rodolito;-38.24695211;-19.19855884
rodolito;-38.09272516;-19.08406879
rodolito;-37.96707098;-19.14495197
rodolito;-38.01849287;-19.31354524
rodolito;-38.21219658;-19.7756998
rodolito;-38.88502131;-19.49699819
rodolito;-37.63778537;-19.74787873
rodolito;-37.91921572;-20.75508658
rodolito;-37.85163442;-19.73003726
rodolito;-38.76844504;-19.23380127
rodolito;-38.65669483;-19.5120074
rodolito;-37.79486637;-20.80142609
rodolito;-39.00598582;-19.40678777
rodolito;-38.13382846;-19.56972147
rodolito;-37.87137539;-20.69566526
rodolito;-38.27656531;-19.76009505
rodolito;-37.8170713;-20.72126053
rodolito;-37.63259553;-19.78008437
rodolito;-38.62108641;-19.41169642
rodolito;-38.27699695;-19.21497067
rodolito;-37.98887565;-19.1263627
rodolito;-37.39731577;-20.64647581
rodolito;-38.32004986;-20.06967166
rodolito;-37.83215357;-20.73638204
rodolito;-37.96863492;-19.71620522
rodolito;-38.58844745;-19.48670402
rodolito;-38.29566565;-19.39208037
rodolito;-37.96082039;-19.66449773
rodolito;-38.31335422;-18.78374542
rodolito;-38.15299354;-19.94201271
rodolito;-38.65192801;-19.34969577
rodolito;-38.22974018;-19.68148757
rodolito;-39.64803843;-19.80107554
rodolito;-38.29294413;-20.06287572
rodolito;-38.24004919;-19.12844149
rodolito;-39.38152579;-19.64390104
rodolito;-39.47169235;-19.72849057
rodolito;-38.68921776;-19.43035881
rodolito;-37.79435879;-19.77280781
rodolito;-39.51567041;-18.69910922
rodolito;-37.91739655;-19.75848147
rodolito;-38.82694001;-19.52085626
rodolito;-38.16947738;-20.07796245
rodolito;-38.73898143;-19.36701914
rodolito;-38.97255467;-19.5209651
rodolito;-37.95326562;-20.67852309
rodolito;-38.00129678;-19.17055888
rodolito;-38.19873319;-19.33949999
rodolito;-38.07241739;-19.85481538
rodolito;-38.24782361;-19.15481729
rodolito;-37.87341315;-19.04802285
rodolito;-38.17844402;-19.96938916
rodolito;-38.31267178;-19.27652311
rodolito;-38.81209923;-19.07954388
rodolito;-38.13501374;-19.35841884
rodolito;-38.17592008;-19.84963224
rodolito;-38.7674746;-19.53596594
rodolito;-38.00571958;-19.65388466
rodolito;-39.82470834;-20.13424613
rodolito;-39.84801347;-19.93269196
rodolito;-38.71177314;-19.03604994
rodolito;-38.2775506;-19.31421737
rodolito;-37.54587805;-20.71304267
rodolito;-38.32362163;-20.07577639
rodolito;-38.74657841;-19.19216626
rodolito;-39.10336909;-19.45291653
rodolito;-36.59530549;-20.35911507
rodolito;-37.69538372;-19.80381751
rodolito;-38.23899465;-19.11780237
rodolito;-38.26589579;-19.32747117
rodolito;-38.41877456;-19.07419943
rodolito;-39.01133782;-19.52463586
rodolito;-39.02502066;-19.37562033
rodolito;-37.90146633;-19.71363578
rodolito;-38.63349902;-19.09341385
rodolito;-38.29891091;-19.19340335
rodolito;-38.15705856;-19.14085615
rodolito;-38.29682093;-19.80918293
rodolito;-38.01972219;-19.67865524
rodolito;-38.17301436;-19.21637006
rodolito;-38.11176146;-18.84557318
rodolito;-38.29127753;-19.1704857
rodolito;-37.95418057;-20.70520915
rodolito;-38.21055038;-19.6351361
rodolito;-38.56265138;-19.39137986
rodolito;-38.22878311;-18.97411101
rodolito;-39.77617412;-19.91763663
rodolito;-38.02197318;-18.85065072
rodolito;-38.04664745;-18.97727725
rodolito;-38.21574057;-19.03800009
rodolito;-38.10821972;-20.66712363
rodolito;-37.7404333;-20.74023577
rodolito;-38.11736319;-18.96037997
rodolito;-39.49602646;-19.68821184
rodolito;-38.2807576;-20.0363971
rodolito;-38.12297332;-19.64111881
rodolito;-37.6602233;-20.74353658
rodolito;-38.12697878;-20.05013714
rodolito;-39.5185999;-19.76128964
rodolito;-38.34351261;-19.31292741
rodolito;-38.02673649;-19.66781941
rodolito;-38.81845757;-19.2267125
rodolito;-38.21991156;-19.07579501
rodolito;-39.06369558;-19.52465438
rodolito;-38.27659244;-19.04073504
rodolito;-38.02188647;-19.03490285
rodolito;-38.18483568;-19.57665859
rodolito;-38.11023853;-19.08731742
rodolito;-38.42521493;-19.02838967
rodolito;-37.31659709;-20.52754162
rodolito;-37.99594115;-19.01379643
rodolito;-39.33173857;-19.04029501
rodolito;-38.4006009;-19.10484887
rodolito;-38.83325267;-19.12335495
rodolito;-38.73678012;-18.90104042
rodolito;-38.20866213;-19.2460281
rodolito;-40.41488163;-21.01436886
rodolito;-40.24330663;-20.78903196
rodolito;-40.48206009;-21.02756784
rodolito;-40.43441019;-21.00531211
rodolito;-40.52705067;-20.96228762
rodolito;-40.40415688;-21.40085278
rodolito;-40.55457334;-20.90984544
rodolito;-40.41072693;-21.30110663
rodolito;-40.64037514;-20.92006585
rodolito;-40.0060849;-20.71259176
rodolito;-40.28109318;-20.99522709
rodolito;-40.1317597;-20.78987717
rodolito;-40.50694281;-20.98268533
rodolito;-40.22269746;-20.9593401
rodolito;-40.4063056;-21.29857517
rodolito;-40.38375333;-21.36490325
rodolito;-40.61642813;-21.05539362
rodolito;-40.22082622;-20.77994953
rodolito;-40.38356345;-21.01376321
rodolito;-40.43817063;-21.0793154
rodolito;-40.22340995;-21.03161911
rodolito;-40.13928263;-20.75673682
rodolito;-40.21194497;-20.97860855
rodolito;-40.64620372;-21.00995815
rodolito;-40.33032856;-20.78047687
rodolito;-40.59729809;-20.90796717
rodolito;-40.5549383;-21.05599571
rodolito;-40.53119195;-21.01745564
rodolito;-40.35834048;-21.16128229
rodolito;-40.48601123;-20.97604786
rodolito;-40.34598753;-21.40794205
rodolito;-40.31834592;-21.24987733
rodolito;-40.66366129;-21.06309561
rodolito;-40.31219041;-21.1995438
rodolito;-40.53915735;-20.91012734
rodolito;-40.45359352;-21.07091183
rodolito;-40.60248296;-20.88569836
rodolito;-40.46520586;-21.07448469
rodolito;-40.64414915;-21.05358888
rodolito;-40.53006405;-22.38973267
rodolito;-40.16840138;-22.31641315
rodolito;-40.49106372;-22.38740329
rodolito;-40.56459891;-22.34461575
rodolito;-40.36237056;-22.29862347
rodolito;-40.49472944;-22.47132731
rodolito;-40.50933305;-22.47775178
rodolito;-40.2632903;-22.2895104
rodolito;-40.16712019;-22.30999897
rodolito;-40.48395352;-22.30329697
rodolito;-40.57334846;-22.48051618
rodolito;-40.42437818;-22.34611918
rodolito;-40.1613033;-22.28043112
rodolito;-40.59067278;-22.47100069
rodolito;-40.57141037;-22.34978619
rodolito;-40.36627235;-22.34861689
rodolito;-40.43912138;-22.35753844
rodolito;-40.3992155;-22.28522794
rodolito;-40.42146909;-22.29762985
rodolito;-40.52438084;-22.48306891
rodolito;-40.2596769;-22.28703118
rodolito;-40.47105349;-22.45197384
rodolito;-40.48817521;-22.35578655
rodolito;-40.21325604;-22.2737812
rodolito;-40.37797923;-22.28689083
rodolito;-40.42152211;-22.25274507
rodolito;-40.58602844;-22.45550637
rodolito;-40.5844663;-22.39934737
rodolito;-40.49385674;-22.28600719
rodolito;-40.58623508;-22.51883276
rodolito;-40.47362122;-22.47743161
rodolito;-40.13151922;-22.18539298
rodolito;-40.08048147;-22.24917229
rodolito;-40.27865991;-22.24433105
rodolito;-40.13327948;-22.27448706
rodolito;-40.14905165;-22.1750055
rodolito;-40.42830181;-22.3683938
rodolito;-40.48047593;-22.25539536
rodolito;-40.26544021;-22.2752189
rodolito;-40.42462952;-22.40476115
rodolito;-40.44756924;-22.26131203
rodolito;-40.50876977;-22.30034782
rodolito;-40.0995439;-22.2933778
rodolito;-40.49174889;-22.46014407
rodolito;-40.29950891;-22.3550621
rodolito;-40.34876166;-22.31637113
rodolito;-40.55025872;-22.32891415
rodolito;-40.48933466;-22.25802529
rodolito;-40.25702243;-22.25551902
rodolito;-40.30580138;-22.28715083
rodolito;-40.54236117;-22.44231169
rodolito;-40.17802931;-22.26542263
rodolito;-40.50290983;-22.28934984
rodolito;-40.41575561;-22.43727531
rodolito;-40.4430124;-22.36168293
rodolito;-40.40252586;-22.42255463
rodolito;-40.6223949;-22.36307388
rodolito;-40.39184769;-22.24242044
rodolito;-40.61289605;-22.34192103
rodolito;-40.57311498;-22.5275239
rodolito;-40.36698374;-22.39347619
rodolito;-40.26294966;-22.33831177
rodolito;-40.53109487;-22.31698976
rodolito;-40.51135186;-22.33171436
rodolito;-40.16369059;-22.2947587
rodolito;-40.57885075;-22.56909098
rodolito;-40.37211132;-22.24671813
rodolito;-40.09334302;-22.19676987
rodolito;-40.45641418;-22.46188895
rodolito;-40.52356795;-22.29337098
rodolito;-40.36695862;-22.20233462
rodolito;-40.39361467;-22.28262771
rodolito;-40.60541414;-22.53093362
rodolito;-40.6515161;-22.39701686
rodolito;-40.18833724;-22.25723192
rodolito;-40.33013908;-22.32328612
rodolito;-40.44458857;-22.24930486
rodolito;-40.28087495;-22.32038782
rodolito;-40.5891995;-22.49461103
rodolito;-40.40790809;-22.27742566
rodolito;-40.63000851;-22.53678568
rodolito;-40.53041873;-22.54174232
rodolito;-40.44824327;-22.40998814
rodolito;-40.07438556;-22.26681835
rodolito;-40.51571053;-22.31789518
rodolito;-40.56200839;-22.57130781
rodolito;-40.55609711;-22.40433176
rodolito;-40.28605667;-22.30393206
rodolito;-40.37918954;-22.34336202
rodolito;-40.21960181;-22.26701593
rodolito;-40.45468495;-22.35411253
rodolito;-40.5994304;-22.50245376
rodolito;-40.58750854;-22.46318939
rodolito;-40.13679349;-22.29106561
rodolito;-40.58328843;-22.47978105
rodolito;-40.59917058;-22.34847765
rodolito;-40.45601646;-22.28429215
rodolito;-40.11996851;-22.21018361
rodolito;-40.49552044;-22.31723448
rodolito;-40.36083194;-22.3321396
rodolito;-40.51166936;-22.3474226
rodolito;-40.36494035;-22.35451934
rodolito;-40.48973053;-22.36703028
rodolito;-40.38046436;-22.40664864
rodolito;-40.47550492;-22.41753495
rodolito;-40.43821314;-22.23746619
rodolito;-40.39720407;-22.37577501
rodolito;-40.43308281;-22.2356173
rodolito;-40.5423912;-22.4201385
rodolito;-40.51222159;-22.31409319
rodolito;-40.43023083;-22.30572179
rodolito;-40.31956467;-22.33210967
rodolito;-40.31497042;-22.31445382
rodolito;-40.46259244;-22.37950652
rodolito;-40.51303076;-22.42693439
rodolito;-40.6374433;-22.40103362
rodolito;-40.10082593;-22.21377451
rodolito;-40.08286503;-22.19742581
rodolito;-40.51132707;-22.35267335
rodolito;-40.5615313;-22.40944081
rodolito;-40.21228968;-22.25700635
rodolito;-40.5784024;-22.46971359
rodolito;-40.46278755;-22.28658076
rodolito;-40.42052259;-22.26899493
rodolito;-40.10172284;-22.18665597
rodolito;-40.55496695;-22.30163534
rodolito;-40.43155757;-22.22659139
rodolito;-40.40954277;-22.24169173
rodolito;-40.25256189;-22.27818219
rodolito;-40.40554428;-22.29754813
rodolito;-40.38163904;-22.2134441
rodolito;-40.54143204;-22.51158422
rodolito;-40.63458655;-22.39360183
rodolito;-40.43133666;-22.27767961
rodolito;-40.39262264;-22.36797578
rodolito;-40.40343339;-22.21411282
rodolito;-40.13364726;-22.24574115
rodolito;-40.34486689;-22.26416666
rodolito;-40.43349255;-22.25473329
rodolito;-40.32466692;-22.20419206
rodolito;-40.46522089;-22.25451278
rodolito;-40.4841226;-22.31330855
rodolito;-40.58413646;-22.39405436
rodolito;-40.64033275;-22.38562539
rodolito;-40.62222118;-22.40348293
rodolito;-40.52225328;-22.3509701
rodolito;-40.58140332;-22.37630617
rodolito;-40.08245686;-22.27094498
rodolito;-40.33789684;-22.30319434
rodolito;-40.26628772;-22.35946058
rodolito;-40.47666961;-22.45619196
rodolito;-40.59222714;-22.43184024
rodolito;-40.15692927;-22.26139867
rodolito;-40.50286296;-22.43119529
rodolito;-40.49070308;-22.32565542
rodolito;-40.60461216;-22.48897143
rodolito;-40.21039679;-22.25085335
rodolito;-40.32034501;-22.27521845
rodolito;-40.45082593;-22.40325003
rodolito;-40.23968285;-22.2964218
rodolito;-40.32921838;-22.35393525
rodolito;-40.17942869;-22.2516888
rodolito;-40.27794463;-22.28043005
rodolito;-40.16865689;-22.2837771
rodolito;-40.52760984;-22.47231521
rodolito;-40.59452652;-22.43096806
rodolito;-40.33951014;-22.26507332
rodolito;-40.51137458;-22.37894256
rodolito;-40.39911374;-22.26881001
rodolito;-40.26065143;-22.25682426
rodolito;-40.31030772;-22.28196181
rodolito;-40.47585203;-22.47859326
rodolito;-40.27201934;-22.33669154
rodolito;-40.47849082;-22.43082507
rodolito;-40.3504175;-22.39740844
rodolito;-40.28836832;-22.36995303
rodolito;-40.5396209;-22.39977218
rodolito;-40.36178571;-22.34857836
rodolito;-40.5454235;-22.49197262
rodolito;-40.42197954;-22.39772068
rodolito;-40.37733243;-22.28140507
rodolito;-40.50381404;-22.28537763
rodolito;-40.27551201;-22.31868234
rodolito;-40.41731626;-22.30011462
rodolito;-40.48869868;-22.44359343
rodolito;-40.32992527;-22.34197777
rodolito;-40.43440328;-22.35406717
rodolito;-40.09883244;-22.28559231
rodolito;-40.48395981;-22.32646774
rodolito;-40.1580798;-22.27156425
rodolito;-40.50785307;-22.3703519
rodolito;-40.43063095;-22.45063975
rodolito;-40.62631307;-22.53639907
rodolito;-40.39809645;-22.25972322
rodolito;-40.41814126;-22.43211946
rodolito;-40.52355572;-22.30079861
rodolito;-40.1594376;-22.29287594
rodolito;-40.1824104;-22.31722077
rodolito;-40.37049302;-22.26494267
rodolito;-40.54691687;-22.43419854
rodolito;-40.44641431;-22.29181342
rodolito;-40.45144464;-22.28764026
rodolito;-40.26925223;-22.29613428
rodolito;-40.37826856;-22.38291778
rodolito;-40.13505965;-22.22379987
rodolito;-40.40818661;-22.23337057
rodolito;-40.43948451;-22.4249588
rodolito;-40.48469683;-22.42946697
rodolito;-40.47798497;-22.31227261
rodolito;-40.09720683;-22.24660996
rodolito;-40.44550369;-22.2594157
rodolito;-40.41458068;-22.25570519
rodolito;-40.34753322;-22.21154161
rodolito;-40.10970003;-22.18349768
rodolito;-40.62250442;-22.54400703
rodolito;-40.58328339;-22.32136011
rodolito;-40.36832901;-22.27242102
rodolito;-40.32592193;-22.33446363
rodolito;-40.09584947;-22.20871498
rodolito;-40.5793283;-22.49968774
rodolito;-40.61826912;-22.41510576
rodolito;-40.43330945;-22.27851592
rodolito;-40.37944917;-22.31896046
rodolito;-40.3216479;-22.19497532
rodolito;-40.41554144;-22.26305065
rodolito;-40.45558265;-22.4524545
rodolito;-40.253808;-22.3140663
rodolito;-40.43002081;-22.45392081
rodolito;-40.07681149;-22.27758746
rodolito;-40.47046314;-22.41427191
rodolito;-40.2170942;-22.30656651
rodolito;-40.52666685;-22.51293692
rodolito;-40.10370105;-22.19264346
rodolito;-40.33008932;-22.34400098
rodolito;-40.25082413;-22.32011481
rodolito;-40.35349034;-22.40306205
rodolito;-40.58467887;-22.40440982
rodolito;-40.54503378;-22.33150075
rodolito;-40.50043399;-22.49665725
rodolito;-40.50029104;-22.28777335
rodolito;-40.43046235;-22.39658184
rodolito;-40.39323435;-22.23252651
rodolito;-40.50169949;-22.29566706
rodolito;-40.53324036;-22.52679294
rodolito;-40.30360661;-22.26293153
rodolito;-40.30980922;-22.27338521
rodolito;-40.09965043;-22.19665649
rodolito;-40.23835838;-22.2392551
rodolito;-40.49095795;-22.33083469
rodolito;-40.11904806;-22.29638083
rodolito;-41.25896102;-23.30553086
rodolito;-41.25334285;-23.29732171
rodolito;-41.28184676;-23.31397565
rodolito;-41.25743931;-23.33946924
rodolito;-41.24312254;-23.30667098
rodolito;-41.27711533;-23.34684878
rodolito;-41.25608252;-23.31053413
rodolito;-41.2399674;-23.33547141
rodolito;-41.2446352;-23.30383529
rodolito;-41.2454486;-23.32877464
rodolito;-41.28880988;-23.32611172
rodolito;-41.26914839;-23.34734464
rodolito;-41.23399371;-23.30977337
