Project;X;Y;Ecoregion;Basin;BC region
PCR-ES;-38.02095417;-19.07095819;ER76;ES;
PCR-ES;-38.78681877;-18.91388335;ER76;ES;
PCR-ES;-39.95924291;-20.11000904;ER76;ES;
PCR-ES;-38.98309828;-19.47713628;ER76;ES;
PCR-ES;-38.0960317;-19.09696106;ER76;ES;
PCR-ES;-38.29844643;-18.8340748;ER76;ES;
PCR-ES;-38.40149542;-19.36233069;ER76;ES;
PCR-ES;-38.27849379;-18.79308432;ER76;ES;
PCR-ES;-38.31231083;-19.01748408;ER76;ES;
PCR-ES;-39.77289867;-19.94491604;ER76;ES;
PCR-ES;-39.6326771;-19.76133971;ER76;ES;
PCR-ES;-38.68033499;-19.33756864;ER76;ES;
PCR-ES;-38.15425907;-19.75012072;ER76;ES;
PCR-ES;-38.16257056;-19.00986877;ER76;ES;
PCR-ES;-37.93854957;-20.63083865;ER76;ES;
PCR-ES;-37.90278621;-18.94876259;ER76;ES;
PCR-ES;-38.31101499;-19.92558749;ER76;ES;
PCR-ES;-38.07680957;-20.65685239;ER76;ES;
PCR-ES;-37.87776201;-18.97191377;ER76;ES;
PCR-ES;-38.22606933;-18.84907135;ER76;ES;
PCR-ES;-38.16347641;-19.92671852;ER76;ES;
PCR-ES;-38.25067501;-18.9209447;ER76;ES;
PCR-ES;-38.68742597;-19.15857057;ER76;ES;
PCR-ES;-38.00822832;-19.07308441;ER76;ES;
PCR-ES;-38.28668784;-19.84033432;ER76;ES;
PCR-ES;-39.19359162;-19.4663501;ER76;ES;
PCR-ES;-38.06161519;-19.90732087;ER76;ES;
PCR-ES;-38.43760095;-19.09102093;ER76;ES;
PCR-ES;-38.10731749;-19.96092986;ER76;ES;
PCR-ES;-38.1164594;-19.32002242;ER76;ES;
PCR-ES;-38.16306642;-20.06098103;ER76;ES;
PCR-ES;-38.18162395;-19.94184805;ER76;ES;
PCR-ES;-38.72223731;-19.40246885;ER76;ES;
PCR-ES;-38.17280624;-19.17661319;ER76;ES;
PCR-ES;-38.37003708;-19.37426971;ER76;ES;
PCR-ES;-38.17114692;-19.8962433;ER76;ES;
PCR-ES;-38.01165047;-19.00477805;ER76;ES;
PCR-ES;-37.76593267;-20.72928713;ER76;ES;
PCR-ES;-37.94835527;-19.79949371;ER76;ES;
PCR-ES;-38.1238167;-19.75841177;ER76;ES;
PCR-ES;-38.39244998;-19.07098681;ER76;ES;
PCR-ES;-37.91387684;-19.02455659;ER76;ES;
PCR-ES;-38.31929843;-18.81206371;ER76;ES;
PCR-ES;-38.09313364;-19.78294196;ER76;ES;
PCR-ES;-38.78818706;-19.32899793;ER76;ES;
PCR-ES;-39.76492215;-19.88305499;ER76;ES;
PCR-ES;-38.70073669;-19.50308348;ER76;ES;
PCR-ES;-38.12328972;-19.6277902;ER76;ES;
PCR-ES;-38.37997022;-19.38587006;ER76;ES;
PCR-ES;-39.3770086;-19.654876;ER76;ES;
PCR-ES;-38.12087946;-19.12373892;ER76;ES;
PCR-ES;-38.68245478;-19.15842143;ER76;ES;
PCR-ES;-38.38274348;-19.69778614;ER76;ES;
PCR-ES;-38.25911085;-19.80525676;ER76;ES;
PCR-ES;-38.1442174;-18.98521143;ER76;ES;
PCR-ES;-38.03033979;-19.51976614;ER76;ES;
PCR-ES;-38.00269346;-19.19867433;ER76;ES;
PCR-ES;-38.27969396;-20.06408763;ER76;ES;
PCR-ES;-38.14112716;-19.56896236;ER76;ES;
PCR-ES;-38.65866531;-18.91602285;ER76;ES;
PCR-ES;-38.07582989;-19.79051588;ER76;ES;
PCR-ES;-37.91499041;-19.06325314;ER76;ES;
PCR-ES;-37.43666422;-20.63544262;ER76;ES;
PCR-ES;-37.99241095;-19.0302217;ER76;ES;
PCR-ES;-37.33868612;-20.578364;ER76;ES;
PCR-ES;-38.06591925;-18.98668438;ER76;ES;
PCR-ES;-39.52525308;-19.71738868;ER76;ES;
PCR-ES;-38.12097924;-19.69749;ER76;ES;
PCR-ES;-38.35841803;-19.31118228;ER76;ES;
PCR-ES;-38.24993665;-18.94103072;ER76;ES;
PCR-ES;-38.21690402;-18.94791881;ER76;ES;
PCR-ES;-38.1817027;-19.93791645;ER76;ES;
PCR-ES;-39.44214909;-19.68914575;ER76;ES;
PCR-ES;-38.29076085;-19.80820834;ER76;ES;
PCR-ES;-38.73904242;-18.96720262;ER76;ES;
PCR-ES;-38.15952246;-18.86500453;ER76;ES;
PCR-ES;-38.93390126;-19.35344975;ER76;ES;
PCR-ES;-38.29743988;-19.80544015;ER76;ES;
PCR-ES;-39.87825194;-20.1604277;ER76;ES;
PCR-ES;-36.66811991;-20.39436428;ER76;ES;
PCR-ES;-38.04053546;-19.18573688;ER76;ES;
PCR-ES;-38.79960518;-19.08464307;ER76;ES;
PCR-ES;-38.15636545;-19.55019927;ER76;ES;
PCR-ES;-38.0787076;-19.70505209;ER76;ES;
PCR-ES;-39.96164069;-20.11754397;ER76;ES;
PCR-ES;-38.74349212;-19.06273343;ER76;ES;
PCR-ES;-39.82708362;-19.92593958;ER76;ES;
PCR-ES;-38.22535902;-18.97632807;ER76;ES;
PCR-ES;-38.87488428;-19.52186731;ER76;ES;
PCR-ES;-37.94664814;-18.99249429;ER76;ES;
PCR-ES;-38.66084564;-19.39991557;ER76;ES;
PCR-ES;-39.90483696;-20.12039543;ER76;ES;
PCR-ES;-38.21365042;-18.93786089;ER76;ES;
PCR-ES;-38.15092267;-19.59035548;ER76;ES;
PCR-ES;-39.98645032;-20.11930483;ER76;ES;
PCR-ES;-39.92873247;-20.03689332;ER76;ES;
PCR-ES;-37.99779848;-18.96236512;ER76;ES;
PCR-ES;-38.07020277;-19.85671537;ER76;ES;
PCR-ES;-37.91224047;-19.72660611;ER76;ES;
PCR-ES;-37.75417009;-19.80742556;ER76;ES;
PCR-ES;-38.0548365;-19.88919457;ER76;ES;
PCR-ES;-38.70748869;-19.14342002;ER76;ES;
PCR-ES;-39.86070125;-20.17953536;ER76;ES;
PCR-ES;-38.24695211;-19.19855884;ER76;ES;
PCR-ES;-38.09272516;-19.08406879;ER76;ES;
PCR-ES;-37.96707098;-19.14495197;ER76;ES;
PCR-ES;-38.01849287;-19.31354524;ER76;ES;
PCR-ES;-38.21219658;-19.7756998;ER76;ES;
PCR-ES;-38.88502131;-19.49699819;ER76;ES;
PCR-ES;-37.63778537;-19.74787873;ER76;ES;
PCR-ES;-37.91921572;-20.75508658;ER76;ES;
PCR-ES;-37.85163442;-19.73003726;ER76;ES;
PCR-ES;-38.76844504;-19.23380127;ER76;ES;
PCR-ES;-38.65669483;-19.5120074;ER76;ES;
PCR-ES;-37.79486637;-20.80142609;ER76;ES;
PCR-ES;-39.00598582;-19.40678777;ER76;ES;
PCR-ES;-38.13382846;-19.56972147;ER76;ES;
PCR-ES;-37.87137539;-20.69566526;ER76;ES;
PCR-ES;-38.27656531;-19.76009505;ER76;ES;
PCR-ES;-37.8170713;-20.72126053;ER76;ES;
PCR-ES;-37.63259553;-19.78008437;ER76;ES;
PCR-ES;-38.62108641;-19.41169642;ER76;ES;
PCR-ES;-38.27699695;-19.21497067;ER76;ES;
PCR-ES;-37.98887565;-19.1263627;ER76;ES;
PCR-ES;-37.39731577;-20.64647581;ER76;ES;
PCR-ES;-38.32004986;-20.06967166;ER76;ES;
PCR-ES;-37.83215357;-20.73638204;ER76;ES;
PCR-ES;-37.96863492;-19.71620522;ER76;ES;
PCR-ES;-38.58844745;-19.48670402;ER76;ES;
PCR-ES;-38.29566565;-19.39208037;ER76;ES;
PCR-ES;-37.96082039;-19.66449773;ER76;ES;
PCR-ES;-38.31335422;-18.78374542;ER76;ES;
PCR-ES;-38.15299354;-19.94201271;ER76;ES;
PCR-ES;-38.65192801;-19.34969577;ER76;ES;
PCR-ES;-38.22974018;-19.68148757;ER76;ES;
PCR-ES;-39.64803843;-19.80107554;ER76;ES;
PCR-ES;-38.29294413;-20.06287572;ER76;ES;
PCR-ES;-38.24004919;-19.12844149;ER76;ES;
PCR-ES;-39.38152579;-19.64390104;ER76;ES;
PCR-ES;-39.47169235;-19.72849057;ER76;ES;
PCR-ES;-38.68921776;-19.43035881;ER76;ES;
PCR-ES;-37.79435879;-19.77280781;ER76;ES;
PCR-ES;-39.51567041;-18.69910922;ER76;ES;
PCR-ES;-37.91739655;-19.75848147;ER76;ES;
PCR-ES;-38.82694001;-19.52085626;ER76;ES;
PCR-ES;-38.16947738;-20.07796245;ER76;ES;
PCR-ES;-38.73898143;-19.36701914;ER76;ES;
PCR-ES;-38.97255467;-19.5209651;ER76;ES;
PCR-ES;-37.95326562;-20.67852309;ER76;ES;
PCR-ES;-38.00129678;-19.17055888;ER76;ES;
PCR-ES;-38.19873319;-19.33949999;ER76;ES;
PCR-ES;-38.07241739;-19.85481538;ER76;ES;
PCR-ES;-38.24782361;-19.15481729;ER76;ES;
PCR-ES;-37.87341315;-19.04802285;ER76;ES;
PCR-ES;-38.17844402;-19.96938916;ER76;ES;
PCR-ES;-38.31267178;-19.27652311;ER76;ES;
PCR-ES;-38.81209923;-19.07954388;ER76;ES;
PCR-ES;-38.13501374;-19.35841884;ER76;ES;
PCR-ES;-38.17592008;-19.84963224;ER76;ES;
PCR-ES;-38.7674746;-19.53596594;ER76;ES;
PCR-ES;-38.00571958;-19.65388466;ER76;ES;
PCR-ES;-39.82470834;-20.13424613;ER76;ES;
PCR-ES;-39.84801347;-19.93269196;ER76;ES;
PCR-ES;-38.71177314;-19.03604994;ER76;ES;
PCR-ES;-38.2775506;-19.31421737;ER76;ES;
PCR-ES;-37.54587805;-20.71304267;ER76;ES;
PCR-ES;-38.32362163;-20.07577639;ER76;ES;
PCR-ES;-38.74657841;-19.19216626;ER76;ES;
PCR-ES;-39.10336909;-19.45291653;ER76;ES;
PCR-ES;-36.59530549;-20.35911507;ER76;ES;
PCR-ES;-37.69538372;-19.80381751;ER76;ES;
PCR-ES;-38.23899465;-19.11780237;ER76;ES;
PCR-ES;-38.26589579;-19.32747117;ER76;ES;
PCR-ES;-38.41877456;-19.07419943;ER76;ES;
PCR-ES;-39.01133782;-19.52463586;ER76;ES;
PCR-ES;-39.02502066;-19.37562033;ER76;ES;
PCR-ES;-37.90146633;-19.71363578;ER76;ES;
PCR-ES;-38.63349902;-19.09341385;ER76;ES;
PCR-ES;-38.29891091;-19.19340335;ER76;ES;
PCR-ES;-38.15705856;-19.14085615;ER76;ES;
PCR-ES;-38.29682093;-19.80918293;ER76;ES;
PCR-ES;-38.01972219;-19.67865524;ER76;ES;
PCR-ES;-38.17301436;-19.21637006;ER76;ES;
PCR-ES;-38.11176146;-18.84557318;ER76;ES;
PCR-ES;-38.29127753;-19.1704857;ER76;ES;
PCR-ES;-37.95418057;-20.70520915;ER76;ES;
PCR-ES;-38.21055038;-19.6351361;ER76;ES;
PCR-ES;-38.56265138;-19.39137986;ER76;ES;
PCR-ES;-38.22878311;-18.97411101;ER76;ES;
PCR-ES;-39.77617412;-19.91763663;ER76;ES;
PCR-ES;-38.02197318;-18.85065072;ER76;ES;
PCR-ES;-38.04664745;-18.97727725;ER76;ES;
PCR-ES;-38.21574057;-19.03800009;ER76;ES;
PCR-ES;-38.10821972;-20.66712363;ER76;ES;
PCR-ES;-37.7404333;-20.74023577;ER76;ES;
PCR-ES;-38.11736319;-18.96037997;ER76;ES;
PCR-ES;-39.49602646;-19.68821184;ER76;ES;
PCR-ES;-38.2807576;-20.0363971;ER76;ES;
PCR-ES;-38.12297332;-19.64111881;ER76;ES;
PCR-ES;-37.6602233;-20.74353658;ER76;ES;
PCR-ES;-38.12697878;-20.05013714;ER76;ES;
PCR-ES;-39.5185999;-19.76128964;ER76;ES;
PCR-ES;-38.34351261;-19.31292741;ER76;ES;
PCR-ES;-38.02673649;-19.66781941;ER76;ES;
PCR-ES;-38.81845757;-19.2267125;ER76;ES;
PCR-ES;-38.21991156;-19.07579501;ER76;ES;
PCR-ES;-39.06369558;-19.52465438;ER76;ES;
PCR-ES;-38.27659244;-19.04073504;ER76;ES;
PCR-ES;-38.02188647;-19.03490285;ER76;ES;
PCR-ES;-38.18483568;-19.57665859;ER76;ES;
PCR-ES;-38.11023853;-19.08731742;ER76;ES;
PCR-ES;-38.42521493;-19.02838967;ER76;ES;
PCR-ES;-37.31659709;-20.52754162;ER76;ES;
PCR-ES;-37.99594115;-19.01379643;ER76;ES;
PCR-ES;-39.33173857;-19.04029501;ER76;ES;
PCR-ES;-38.4006009;-19.10484887;ER76;ES;
PCR-ES;-38.83325267;-19.12335495;ER76;ES;
PCR-ES;-38.73678012;-18.90104042;ER76;ES;
PCR-ES;-38.20866213;-19.2460281;ER76;ES;
PCR-ES;-40.41488163;-21.01436886;ER76;BC;N
PCR-ES;-40.24330663;-20.78903196;ER76;BC;N
PCR-ES;-40.48206009;-21.02756784;ER76;BC;N
PCR-ES;-40.43441019;-21.00531211;ER76;BC;N
PCR-ES;-40.52705067;-20.96228762;ER76;BC;N
PCR-ES;-40.40415688;-21.40085278;ER76;BC;N
PCR-ES;-40.55457334;-20.90984544;ER76;BC;N
PCR-ES;-40.41072693;-21.30110663;ER76;BC;N
PCR-ES;-40.64037514;-20.92006585;ER76;BC;N
PCR-ES;-40.0060849;-20.71259176;ER76;BC;N
PCR-ES;-40.28109318;-20.99522709;ER76;BC;N
PCR-ES;-40.1317597;-20.78987717;ER76;BC;N
PCR-ES;-40.50694281;-20.98268533;ER76;BC;N
PCR-ES;-40.22269746;-20.9593401;ER76;BC;N
PCR-ES;-40.4063056;-21.29857517;ER76;BC;N
PCR-ES;-40.38375333;-21.36490325;ER76;BC;N
PCR-ES;-40.61642813;-21.05539362;ER76;BC;N
PCR-ES;-40.22082622;-20.77994953;ER76;BC;N
PCR-ES;-40.38356345;-21.01376321;ER76;BC;N
PCR-ES;-40.43817063;-21.0793154;ER76;BC;N
PCR-ES;-40.22340995;-21.03161911;ER76;BC;N
PCR-ES;-40.13928263;-20.75673682;ER76;BC;N
PCR-ES;-40.21194497;-20.97860855;ER76;BC;N
PCR-ES;-40.64620372;-21.00995815;ER76;BC;N
PCR-ES;-40.33032856;-20.78047687;ER76;BC;N
PCR-ES;-40.59729809;-20.90796717;ER76;BC;N
PCR-ES;-40.5549383;-21.05599571;ER76;BC;N
PCR-ES;-40.53119195;-21.01745564;ER76;BC;N
PCR-ES;-40.35834048;-21.16128229;ER76;BC;N
PCR-ES;-40.48601123;-20.97604786;ER76;BC;N
PCR-ES;-40.34598753;-21.40794205;ER76;BC;N
PCR-ES;-40.31834592;-21.24987733;ER76;BC;N
PCR-ES;-40.66366129;-21.06309561;ER76;BC;N
PCR-ES;-40.31219041;-21.1995438;ER76;BC;N
PCR-ES;-40.53915735;-20.91012734;ER76;BC;N
PCR-ES;-40.45359352;-21.07091183;ER76;BC;N
PCR-ES;-40.60248296;-20.88569836;ER76;BC;N
PCR-ES;-40.46520586;-21.07448469;ER76;BC;N
PCR-ES;-40.64414915;-21.05358888;ER76;BC;N
DellaGiustina2006;-40.53006405;-22.38973267;ER76;BC;S
DellaGiustina2006;-40.16840138;-22.31641315;ER76;BC;S
DellaGiustina2006;-40.49106372;-22.38740329;ER76;BC;S
DellaGiustina2006;-40.56459891;-22.34461575;ER76;BC;S
DellaGiustina2006;-40.36237056;-22.29862347;ER76;BC;S
DellaGiustina2006;-40.49472944;-22.47132731;ER76;BC;S
DellaGiustina2006;-40.50933305;-22.47775178;ER76;BC;S
DellaGiustina2006;-40.2632903;-22.2895104;ER76;BC;S
DellaGiustina2006;-40.16712019;-22.30999897;ER76;BC;S
DellaGiustina2006;-40.48395352;-22.30329697;ER76;BC;S
DellaGiustina2006;-40.57334846;-22.48051618;ER76;BC;S
DellaGiustina2006;-40.42437818;-22.34611918;ER76;BC;S
DellaGiustina2006;-40.1613033;-22.28043112;ER76;BC;S
DellaGiustina2006;-40.59067278;-22.47100069;ER76;BC;S
DellaGiustina2006;-40.57141037;-22.34978619;ER76;BC;S
DellaGiustina2006;-40.36627235;-22.34861689;ER76;BC;S
DellaGiustina2006;-40.43912138;-22.35753844;ER76;BC;S
DellaGiustina2006;-40.3992155;-22.28522794;ER76;BC;S
DellaGiustina2006;-40.42146909;-22.29762985;ER76;BC;S
DellaGiustina2006;-40.52438084;-22.48306891;ER76;BC;S
DellaGiustina2006;-40.2596769;-22.28703118;ER76;BC;S
DellaGiustina2006;-40.47105349;-22.45197384;ER76;BC;S
DellaGiustina2006;-40.48817521;-22.35578655;ER76;BC;S
DellaGiustina2006;-40.21325604;-22.2737812;ER76;BC;S
DellaGiustina2006;-40.37797923;-22.28689083;ER76;BC;S
DellaGiustina2006;-40.42152211;-22.25274507;ER76;BC;S
DellaGiustina2006;-40.58602844;-22.45550637;ER76;BC;S
DellaGiustina2006;-40.5844663;-22.39934737;ER76;BC;S
DellaGiustina2006;-40.49385674;-22.28600719;ER76;BC;S
DellaGiustina2006;-40.58623508;-22.51883276;ER76;BC;S
DellaGiustina2006;-40.47362122;-22.47743161;ER76;BC;S
DellaGiustina2006;-40.13151922;-22.18539298;ER76;BC;S
DellaGiustina2006;-40.08048147;-22.24917229;ER76;BC;S
DellaGiustina2006;-40.27865991;-22.24433105;ER76;BC;S
DellaGiustina2006;-40.13327948;-22.27448706;ER76;BC;S
DellaGiustina2006;-40.14905165;-22.1750055;ER76;BC;S
DellaGiustina2006;-40.42830181;-22.3683938;ER76;BC;S
DellaGiustina2006;-40.48047593;-22.25539536;ER76;BC;S
DellaGiustina2006;-40.26544021;-22.2752189;ER76;BC;S
DellaGiustina2006;-40.42462952;-22.40476115;ER76;BC;S
DellaGiustina2006;-40.44756924;-22.26131203;ER76;BC;S
DellaGiustina2006;-40.50876977;-22.30034782;ER76;BC;S
DellaGiustina2006;-40.0995439;-22.2933778;ER76;BC;S
DellaGiustina2006;-40.49174889;-22.46014407;ER76;BC;S
DellaGiustina2006;-40.29950891;-22.3550621;ER76;BC;S
DellaGiustina2006;-40.34876166;-22.31637113;ER76;BC;S
DellaGiustina2006;-40.55025872;-22.32891415;ER76;BC;S
DellaGiustina2006;-40.48933466;-22.25802529;ER76;BC;S
DellaGiustina2006;-40.25702243;-22.25551902;ER76;BC;S
DellaGiustina2006;-40.30580138;-22.28715083;ER76;BC;S
DellaGiustina2006;-40.54236117;-22.44231169;ER76;BC;S
DellaGiustina2006;-40.17802931;-22.26542263;ER76;BC;S
DellaGiustina2006;-40.50290983;-22.28934984;ER76;BC;S
DellaGiustina2006;-40.41575561;-22.43727531;ER76;BC;S
DellaGiustina2006;-40.4430124;-22.36168293;ER76;BC;S
DellaGiustina2006;-40.40252586;-22.42255463;ER76;BC;S
DellaGiustina2006;-40.6223949;-22.36307388;ER76;BC;S
DellaGiustina2006;-40.39184769;-22.24242044;ER76;BC;S
DellaGiustina2006;-40.61289605;-22.34192103;ER76;BC;S
DellaGiustina2006;-40.57311498;-22.5275239;ER76;BC;S
DellaGiustina2006;-40.36698374;-22.39347619;ER76;BC;S
DellaGiustina2006;-40.26294966;-22.33831177;ER76;BC;S
DellaGiustina2006;-40.53109487;-22.31698976;ER76;BC;S
DellaGiustina2006;-40.51135186;-22.33171436;ER76;BC;S
DellaGiustina2006;-40.16369059;-22.2947587;ER76;BC;S
DellaGiustina2006;-40.57885075;-22.56909098;ER76;BC;S
DellaGiustina2006;-40.37211132;-22.24671813;ER76;BC;S
DellaGiustina2006;-40.09334302;-22.19676987;ER76;BC;S
DellaGiustina2006;-40.45641418;-22.46188895;ER76;BC;S
DellaGiustina2006;-40.52356795;-22.29337098;ER76;BC;S
DellaGiustina2006;-40.36695862;-22.20233462;ER76;BC;S
DellaGiustina2006;-40.39361467;-22.28262771;ER76;BC;S
DellaGiustina2006;-40.60541414;-22.53093362;ER76;BC;S
DellaGiustina2006;-40.6515161;-22.39701686;ER76;BC;S
DellaGiustina2006;-40.18833724;-22.25723192;ER76;BC;S
DellaGiustina2006;-40.33013908;-22.32328612;ER76;BC;S
DellaGiustina2006;-40.44458857;-22.24930486;ER76;BC;S
DellaGiustina2006;-40.28087495;-22.32038782;ER76;BC;S
DellaGiustina2006;-40.5891995;-22.49461103;ER76;BC;S
DellaGiustina2006;-40.40790809;-22.27742566;ER76;BC;S
DellaGiustina2006;-40.63000851;-22.53678568;ER76;BC;S
DellaGiustina2006;-40.53041873;-22.54174232;ER76;BC;S
DellaGiustina2006;-40.44824327;-22.40998814;ER76;BC;S
DellaGiustina2006;-40.07438556;-22.26681835;ER76;BC;S
DellaGiustina2006;-40.51571053;-22.31789518;ER76;BC;S
DellaGiustina2006;-40.56200839;-22.57130781;ER76;BC;S
DellaGiustina2006;-40.55609711;-22.40433176;ER76;BC;S
DellaGiustina2006;-40.28605667;-22.30393206;ER76;BC;S
DellaGiustina2006;-40.37918954;-22.34336202;ER76;BC;S
DellaGiustina2006;-40.21960181;-22.26701593;ER76;BC;S
DellaGiustina2006;-40.45468495;-22.35411253;ER76;BC;S
DellaGiustina2006;-40.5994304;-22.50245376;ER76;BC;S
DellaGiustina2006;-40.58750854;-22.46318939;ER76;BC;S
DellaGiustina2006;-40.13679349;-22.29106561;ER76;BC;S
DellaGiustina2006;-40.58328843;-22.47978105;ER76;BC;S
DellaGiustina2006;-40.59917058;-22.34847765;ER76;BC;S
DellaGiustina2006;-40.45601646;-22.28429215;ER76;BC;S
DellaGiustina2006;-40.11996851;-22.21018361;ER76;BC;S
DellaGiustina2006;-40.49552044;-22.31723448;ER76;BC;S
DellaGiustina2006;-40.36083194;-22.3321396;ER76;BC;S
DellaGiustina2006;-40.51166936;-22.3474226;ER76;BC;S
DellaGiustina2006;-40.36494035;-22.35451934;ER76;BC;S
DellaGiustina2006;-40.48973053;-22.36703028;ER76;BC;S
DellaGiustina2006;-40.38046436;-22.40664864;ER76;BC;S
DellaGiustina2006;-40.47550492;-22.41753495;ER76;BC;S
DellaGiustina2006;-40.43821314;-22.23746619;ER76;BC;S
DellaGiustina2006;-40.39720407;-22.37577501;ER76;BC;S
DellaGiustina2006;-40.43308281;-22.2356173;ER76;BC;S
DellaGiustina2006;-40.5423912;-22.4201385;ER76;BC;S
DellaGiustina2006;-40.51222159;-22.31409319;ER76;BC;S
DellaGiustina2006;-40.43023083;-22.30572179;ER76;BC;S
DellaGiustina2006;-40.31956467;-22.33210967;ER76;BC;S
DellaGiustina2006;-40.31497042;-22.31445382;ER76;BC;S
DellaGiustina2006;-40.46259244;-22.37950652;ER76;BC;S
DellaGiustina2006;-40.51303076;-22.42693439;ER76;BC;S
DellaGiustina2006;-40.6374433;-22.40103362;ER76;BC;S
DellaGiustina2006;-40.10082593;-22.21377451;ER76;BC;S
DellaGiustina2006;-40.08286503;-22.19742581;ER76;BC;S
DellaGiustina2006;-40.51132707;-22.35267335;ER76;BC;S
DellaGiustina2006;-40.5615313;-22.40944081;ER76;BC;S
DellaGiustina2006;-40.21228968;-22.25700635;ER76;BC;S
DellaGiustina2006;-40.5784024;-22.46971359;ER76;BC;S
DellaGiustina2006;-40.46278755;-22.28658076;ER76;BC;S
DellaGiustina2006;-40.42052259;-22.26899493;ER76;BC;S
DellaGiustina2006;-40.10172284;-22.18665597;ER76;BC;S
DellaGiustina2006;-40.55496695;-22.30163534;ER76;BC;S
DellaGiustina2006;-40.43155757;-22.22659139;ER76;BC;S
DellaGiustina2006;-40.40954277;-22.24169173;ER76;BC;S
DellaGiustina2006;-40.25256189;-22.27818219;ER76;BC;S
DellaGiustina2006;-40.40554428;-22.29754813;ER76;BC;S
DellaGiustina2006;-40.38163904;-22.2134441;ER76;BC;S
DellaGiustina2006;-40.54143204;-22.51158422;ER76;BC;S
DellaGiustina2006;-40.63458655;-22.39360183;ER76;BC;S
DellaGiustina2006;-40.43133666;-22.27767961;ER76;BC;S
DellaGiustina2006;-40.39262264;-22.36797578;ER76;BC;S
DellaGiustina2006;-40.40343339;-22.21411282;ER76;BC;S
DellaGiustina2006;-40.13364726;-22.24574115;ER76;BC;S
DellaGiustina2006;-40.34486689;-22.26416666;ER76;BC;S
DellaGiustina2006;-40.43349255;-22.25473329;ER76;BC;S
DellaGiustina2006;-40.32466692;-22.20419206;ER76;BC;S
DellaGiustina2006;-40.46522089;-22.25451278;ER76;BC;S
DellaGiustina2006;-40.4841226;-22.31330855;ER76;BC;S
DellaGiustina2006;-40.58413646;-22.39405436;ER76;BC;S
DellaGiustina2006;-40.64033275;-22.38562539;ER76;BC;S
DellaGiustina2006;-40.62222118;-22.40348293;ER76;BC;S
DellaGiustina2006;-40.52225328;-22.3509701;ER76;BC;S
DellaGiustina2006;-40.58140332;-22.37630617;ER76;BC;S
DellaGiustina2006;-40.08245686;-22.27094498;ER76;BC;S
DellaGiustina2006;-40.33789684;-22.30319434;ER76;BC;S
DellaGiustina2006;-40.26628772;-22.35946058;ER76;BC;S
DellaGiustina2006;-40.47666961;-22.45619196;ER76;BC;S
DellaGiustina2006;-40.59222714;-22.43184024;ER76;BC;S
DellaGiustina2006;-40.15692927;-22.26139867;ER76;BC;S
DellaGiustina2006;-40.50286296;-22.43119529;ER76;BC;S
DellaGiustina2006;-40.49070308;-22.32565542;ER76;BC;S
DellaGiustina2006;-40.60461216;-22.48897143;ER76;BC;S
DellaGiustina2006;-40.21039679;-22.25085335;ER76;BC;S
DellaGiustina2006;-40.32034501;-22.27521845;ER76;BC;S
DellaGiustina2006;-40.45082593;-22.40325003;ER76;BC;S
DellaGiustina2006;-40.23968285;-22.2964218;ER76;BC;S
DellaGiustina2006;-40.32921838;-22.35393525;ER76;BC;S
DellaGiustina2006;-40.17942869;-22.2516888;ER76;BC;S
DellaGiustina2006;-40.27794463;-22.28043005;ER76;BC;S
DellaGiustina2006;-40.16865689;-22.2837771;ER76;BC;S
DellaGiustina2006;-40.52760984;-22.47231521;ER76;BC;S
DellaGiustina2006;-40.59452652;-22.43096806;ER76;BC;S
DellaGiustina2006;-40.33951014;-22.26507332;ER76;BC;S
DellaGiustina2006;-40.51137458;-22.37894256;ER76;BC;S
DellaGiustina2006;-40.39911374;-22.26881001;ER76;BC;S
DellaGiustina2006;-40.26065143;-22.25682426;ER76;BC;S
DellaGiustina2006;-40.31030772;-22.28196181;ER76;BC;S
DellaGiustina2006;-40.47585203;-22.47859326;ER76;BC;S
DellaGiustina2006;-40.27201934;-22.33669154;ER76;BC;S
DellaGiustina2006;-40.47849082;-22.43082507;ER76;BC;S
DellaGiustina2006;-40.3504175;-22.39740844;ER76;BC;S
DellaGiustina2006;-40.28836832;-22.36995303;ER76;BC;S
DellaGiustina2006;-40.5396209;-22.39977218;ER76;BC;S
DellaGiustina2006;-40.36178571;-22.34857836;ER76;BC;S
DellaGiustina2006;-40.5454235;-22.49197262;ER76;BC;S
DellaGiustina2006;-40.42197954;-22.39772068;ER76;BC;S
DellaGiustina2006;-40.37733243;-22.28140507;ER76;BC;S
DellaGiustina2006;-40.50381404;-22.28537763;ER76;BC;S
DellaGiustina2006;-40.27551201;-22.31868234;ER76;BC;S
DellaGiustina2006;-40.41731626;-22.30011462;ER76;BC;S
DellaGiustina2006;-40.48869868;-22.44359343;ER76;BC;S
DellaGiustina2006;-40.32992527;-22.34197777;ER76;BC;S
DellaGiustina2006;-40.43440328;-22.35406717;ER76;BC;S
DellaGiustina2006;-40.09883244;-22.28559231;ER76;BC;S
DellaGiustina2006;-40.48395981;-22.32646774;ER76;BC;S
DellaGiustina2006;-40.1580798;-22.27156425;ER76;BC;S
DellaGiustina2006;-40.50785307;-22.3703519;ER76;BC;S
DellaGiustina2006;-40.43063095;-22.45063975;ER76;BC;S
DellaGiustina2006;-40.62631307;-22.53639907;ER76;BC;S
DellaGiustina2006;-40.39809645;-22.25972322;ER76;BC;S
DellaGiustina2006;-40.41814126;-22.43211946;ER76;BC;S
